Edad,Ingreso_Mensual,Monto_Credito,Plazo_Meses,Atrasos_Previos,Cuota_Estimada,Ratio_Deuda_Ingreso,Perfil_Historico,Morosidad,Ingreso_Normalizado
38,12946.53,76619.83,60,1,1277.0,9.86,Confiable,0,0.847878032136816
24,10001.93,86678.87,36,1,2407.75,24.07,Confiable,0,0.6297056977758217
29,3073.49,67890.75,12,3,5657.56,184.08,Riesgoso,1,0.11636129504537043
56,7656.89,94388.66,12,3,7865.72,102.73,Riesgoso,1,0.4559561728930173
41,6094.11,17451.33,12,3,1454.28,23.86,Riesgoso,1,0.34016612986758954
22,9179.49,83931.35,48,0,1748.57,19.05,Confiable,0,0.5687691852879265
50,4970.68,52938.81,24,2,2205.78,44.38,Riesgoso,0,0.2569285608968731
29,12819.88,82489.44,48,2,1718.53,13.41,Riesgoso,0,0.8384942359856171
26,6473.96,97983.01,60,1,1633.05,25.22,Confiable,0,0.3683101090861672
51,2900.99,79831.33,48,3,1663.15,57.33,Riesgoso,1,0.1035803646380922
28,11695.49,29509.08,36,4,819.7,7.01,Riesgoso,0,0.755185538358721
21,9693.47,75206.14,12,3,6267.18,64.65,Riesgoso,1,0.6068511714371025
58,11078.65,57891.7,36,0,1608.1,14.52,Confiable,0,0.7094824130692978
25,12115.28,16702.63,12,3,1391.89,11.49,Riesgoso,0,0.7862887660437723
48,5359.37,5627.49,60,0,93.79,1.75,Confiable,0,0.28572751649110484
42,4336.22,26013.27,24,3,1083.89,25.0,Riesgoso,1,0.2099199283971528
45,10293.69,5509.08,48,3,114.77,1.11,Riesgoso,1,0.651322881866416
61,12209.39,82195.91,24,3,3424.83,28.05,Riesgoso,0,0.7932615971198821
26,7981.83,58708.01,24,3,2446.17,30.65,Riesgoso,1,0.48003174116282016
45,3499.82,86783.44,12,0,7231.95,206.64,Confiable,1,0.14794908670064544
32,10259.74,27470.83,12,4,2289.24,22.31,Riesgoso,1,0.6488074465775632
48,10690.7,83076.62,36,1,2307.68,21.59,Confiable,0,0.6807382858142046
37,5379.32,83726.45,24,3,3488.6,64.85,Riesgoso,1,0.28720565887733784
31,5912.04,76276.67,12,2,6356.39,107.52,Riesgoso,1,0.3266761356690206
58,14799.68,97258.96,12,2,8104.91,54.76,Riesgoso,1,0.9851822708860778
25,3837.75,23182.59,36,0,643.96,16.78,Confiable,0,0.17298711459937896
41,9451.69,9407.61,24,2,391.98,4.15,Riesgoso,0,0.5889371230088607
49,12203.75,66382.47,48,1,1382.97,11.33,Confiable,0,0.7928437162648267
23,10271.9,50979.38,48,0,1062.07,10.34,Confiable,0,0.6497084095558385
39,10018.08,43392.39,36,1,1205.34,12.03,Confiable,0,0.6309022892313437
60,9516.34,76810.62,24,3,3200.44,33.63,Riesgoso,1,0.593727193448458
23,3142.42,26533.89,60,2,442.23,14.07,Riesgoso,0,0.12146848074376865
31,7592.8,27117.29,60,3,451.95,5.95,Riesgoso,1,0.4512075941695248
51,1836.16,13312.13,24,4,554.67,30.21,Riesgoso,1,0.02468460738834098
28,8737.41,72896.69,24,3,3037.36,34.76,Riesgoso,1,0.5360144391172045
64,3900.47,92393.0,48,3,1924.85,49.35,Riesgoso,1,0.17763418680311513
59,9148.32,66859.56,36,3,1857.21,20.3,Riesgoso,0,0.566459726732594
61,8092.56,17650.96,36,2,490.3,6.06,Riesgoso,1,0.48823598709904004
36,7889.53,55108.03,12,2,4592.34,58.21,Riesgoso,0,0.47319301724054896
58,1591.05,85627.85,36,0,2378.55,149.5,Confiable,1,0.006523831433975933
37,6526.55,89448.59,48,3,1863.51,28.55,Riesgoso,1,0.37220662578250785
41,8269.55,22307.16,12,3,1858.93,22.48,Riesgoso,1,0.5013495921586584
32,10159.22,50493.91,60,3,841.57,8.28,Riesgoso,0,0.6413596835367539
43,14183.1,75563.42,36,0,2098.98,14.8,Confiable,0,0.9394984096077033
29,1904.65,84954.9,12,2,7079.58,371.7,Riesgoso,1,0.029759192452656846
47,5528.54,98251.74,60,1,1637.53,29.62,Confiable,0,0.29826171937226
39,4849.99,33182.78,60,1,553.05,11.4,Confiable,0,0.24798635515278952
29,8191.31,33850.35,12,0,2820.86,34.44,Confiable,0,0.49555260668001816
48,13967.55,23128.62,24,4,963.69,6.9,Riesgoso,1,0.9235278035248694
57,8766.26,45324.32,60,4,755.41,8.62,Riesgoso,1,0.5381520034201029
28,6188.15,38337.77,36,3,1064.94,17.21,Riesgoso,0,0.3471337744791863
58,8013.62,64281.14,12,0,5356.76,66.85,Confiable,0,0.4823871369752687
55,10555.08,40328.26,12,0,3360.69,31.84,Confiable,0,0.6706898812818273
22,10265.49,77478.83,48,0,1614.14,15.72,Confiable,0,0.6492334775911391
35,2808.56,28009.39,48,3,583.53,20.78,Riesgoso,1,0.09673200871029668
64,12401.57,97189.31,48,3,2024.78,16.33,Riesgoso,0,0.8075006649788429
61,8114.42,37715.25,60,0,628.59,7.75,Confiable,0,0.48985564587413044
36,8896.48,12710.84,24,3,529.62,5.95,Riesgoso,0,0.5478003092614696
56,9388.25,68982.45,36,1,1916.18,20.41,Confiable,0,0.5842367043129898
59,9010.61,70499.14,36,3,1958.31,21.73,Riesgoso,1,0.5562564691883257
22,4664.93,76619.39,12,3,6384.95,136.87,Riesgoso,1,0.23427482482716108
61,12420.0,31857.08,24,1,1327.38,10.69,Confiable,0,0.8088661869927916
43,3474.7,77110.24,36,0,2141.95,61.64,Confiable,0,0.14608788686394494
59,11941.38,64605.43,12,4,5383.79,45.09,Riesgoso,1,0.773404106346232
60,7623.93,25470.01,36,1,707.5,9.28,Confiable,0,0.45351408903084983
50,2863.08,86123.85,48,0,1794.25,62.67,Confiable,0,0.10077152364249847
56,4007.52,8572.35,36,3,238.12,5.94,Riesgoso,1,0.18556577289064635
38,6840.24,98072.56,36,3,2724.24,39.83,Riesgoso,1,0.39544865511270555
60,5124.04,15545.16,48,0,323.86,6.32,Confiable,0,0.2682913637215698
50,3436.93,69831.77,60,0,1163.86,33.86,Confiable,0,0.14328941879737742
56,6929.81,89054.33,12,0,7421.19,107.09,Confiable,1,0.402085106918966
50,6139.45,91912.14,60,3,1531.87,24.95,Riesgoso,0,0.3435254770250736
31,8366.2,44210.68,48,2,921.06,11.01,Riesgoso,0,0.5085106178042437
33,5318.64,67963.4,24,1,2831.81,53.24,Confiable,0,0.28270973506798347
23,8724.43,86338.25,60,3,1438.97,16.49,Riesgoso,1,0.5350527204117757
27,13363.49,40512.51,36,2,1125.35,8.42,Riesgoso,0,0.8787715784708376
23,2649.5,42828.2,60,4,713.8,26.94,Riesgoso,1,0.08494687948953335
24,13744.79,48003.95,36,1,1333.44,9.7,Confiable,0,0.9070229915971866
60,6708.6,94890.05,36,2,2635.83,39.29,Riesgoso,1,0.3856951381340731
47,5867.37,80859.42,36,1,2246.09,38.28,Confiable,0,0.3233664303861619
49,14813.71,91206.51,24,0,3800.27,25.65,Confiable,0,0.986221786559203
32,10198.66,28107.24,48,4,585.57,5.74,Riesgoso,1,0.6442818858281338
54,3770.3,58255.38,24,0,2427.31,64.38,Confiable,0,0.16798958557925772
48,2886.24,60889.09,60,4,1014.82,35.16,Riesgoso,1,0.10248750247283217
32,8969.62,77865.88,24,2,3244.41,36.17,Riesgoso,0,0.5532194237541557
36,13785.08,59653.63,24,3,2485.57,18.03,Riesgoso,1,0.9100081723862257
22,2933.66,64891.74,60,4,1081.53,36.87,Riesgoso,1,0.10600096171870542
26,11887.85,67293.05,12,3,5607.75,47.17,Riesgoso,1,0.7694379428407155
52,13475.24,42268.63,48,3,880.6,6.53,Riesgoso,1,0.8870513986042483
62,8561.69,76106.47,24,4,3171.1,37.04,Riesgoso,1,0.5229949313423238
48,1621.7,78006.06,36,3,2166.84,133.62,Riesgoso,1,0.008794761967211174
50,3810.47,61207.8,48,4,1275.16,33.46,Riesgoso,1,0.1709658752862743
23,12016.7,30433.42,36,1,845.37,7.03,Confiable,0,0.778984742162326
44,7251.14,93132.29,12,3,7761.02,107.03,Riesgoso,1,0.4258932018045933
58,9165.25,83946.14,48,1,1748.88,19.08,Confiable,0,0.567714110221262
35,8717.14,53131.51,36,0,1475.88,16.93,Confiable,0,0.5345125871789115
58,6613.59,25348.13,24,4,1056.17,15.97,Riesgoso,1,0.3786556239427948
27,2297.58,72925.89,60,1,1215.43,52.9,Confiable,0,0.058872299611681986
62,9114.2,20632.72,60,1,343.88,3.77,Confiable,0,0.5639316957442095
64,11413.92,5543.05,48,1,115.48,1.01,Confiable,1,0.7343233553165336
40,12793.2,59267.33,36,1,1646.31,12.87,Confiable,0,0.8365174520826248
45,5507.11,30599.43,12,2,2549.95,46.3,Riesgoso,0,0.29667392030774997
39,5790.63,30440.76,24,3,1268.36,21.9,Riesgoso,0,0.3176805834328023
46,2256.27,55296.65,12,2,4608.05,204.23,Riesgoso,1,0.055811544625452056
21,13921.79,84306.04,24,2,3512.75,25.23,Riesgoso,0,0.9201373375803069
26,8034.98,5817.51,36,1,161.6,2.01,Confiable,0,0.48396974957526556
61,9903.38,12343.74,48,3,257.16,2.6,Riesgoso,0,0.6224038966648809
38,7542.3,68944.16,60,3,1149.07,15.24,Riesgoso,1,0.4474659304850752
34,13727.75,39086.48,48,2,814.3,5.93,Riesgoso,0,0.905760457949998
41,6117.78,80384.35,12,2,6698.7,109.5,Riesgoso,1,0.34191989579651866
28,11998.23,47063.38,36,1,1307.32,10.9,Confiable,0,0.7776162564543698
22,1950.62,83796.77,60,3,1396.61,71.6,Riesgoso,1,0.03316521779075875
56,13305.93,42063.18,36,4,1168.42,8.78,Riesgoso,1,0.874506822794067
50,3380.38,19711.68,12,2,1642.64,48.59,Riesgoso,0,0.13909949639429578
31,5163.11,93304.9,12,2,7775.41,150.6,Riesgoso,1,0.2711861518433806
26,1938.32,15685.03,36,3,435.7,22.48,Riesgoso,1,0.032253881883457174
37,8690.23,42746.96,48,2,890.56,10.25,Riesgoso,0,0.5325187620353761
35,8937.05,76536.98,48,3,1594.52,17.84,Riesgoso,1,0.550806235908561
39,7095.34,53766.58,12,0,4480.55,63.15,Confiable,0,0.41434961364544
60,5649.83,20040.43,12,2,1670.04,29.56,Riesgoso,0,0.30724838052645576
61,10773.88,52964.11,36,3,1471.23,13.66,Riesgoso,1,0.6869012875027691
64,7833.93,14084.51,12,3,1173.71,14.98,Riesgoso,1,0.4690734825701451
24,2943.27,42145.21,12,3,3512.1,119.33,Riesgoso,1,0.10671298920400366
22,1617.54,24956.9,12,1,2079.74,128.57,Confiable,1,0.008486537790432748
36,1944.53,52744.67,24,1,2197.69,113.02,Confiable,1,0.03271399537811919
34,7271.11,97817.73,36,3,2717.16,37.37,Riesgoso,0,0.42737282603783006
27,4070.73,39941.98,36,0,1109.5,27.26,Confiable,0,0.19024915034597423
60,12841.07,84186.12,12,1,7015.51,54.63,Confiable,0,0.8400642528860822
32,3843.42,79791.72,60,2,1329.86,34.6,Riesgoso,0,0.17340721822493993
39,5122.88,15824.6,60,1,263.74,5.15,Confiable,0,0.2682054165953528
63,14948.41,89629.36,36,2,2489.7,16.66,Riesgoso,0,0.9962020261294082
22,14930.29,22877.99,48,0,476.62,3.19,Confiable,0,0.9948594727440176
25,3913.76,89845.88,60,2,1497.43,38.26,Riesgoso,0,0.17861887413710198
64,2889.9,28175.57,12,4,2347.96,81.25,Riesgoso,1,0.10275868047451706
29,9358.14,53877.7,48,0,1122.45,11.99,Confiable,0,0.5820057836488556
37,10802.97,50694.42,36,1,1408.18,13.04,Confiable,0,0.6890566339697125
38,13061.52,84462.22,60,2,1407.7,10.78,Riesgoso,0,0.8563979114848329
64,5813.49,42804.21,48,3,891.75,15.34,Riesgoso,0,0.31937433455807984
26,13295.19,66832.4,36,0,1856.46,13.96,Confiable,0,0.8737110709530573
56,3842.78,54780.6,36,1,1521.68,39.6,Confiable,0,0.1733597991208202
57,9309.89,7995.07,60,2,133.25,1.43,Riesgoso,0,0.578430827752327
55,6641.34,91214.96,24,4,3800.62,57.23,Riesgoso,1,0.3807116866604874
27,11084.62,62636.88,24,3,2609.87,23.54,Riesgoso,1,0.709924744399915
57,8988.4,93033.75,36,4,2584.27,28.75,Riesgoso,1,0.5546108780906698
41,10643.21,42956.97,24,3,1789.87,16.82,Riesgoso,1,0.6772196401038182
35,9071.48,21960.46,24,2,915.02,10.09,Riesgoso,0,0.5607664705442157
51,14721.46,10931.31,60,3,182.19,1.24,Riesgoso,0,0.9793867672544412
53,11550.73,80912.14,48,4,1685.67,14.59,Riesgoso,1,0.7444599297456335
54,6711.03,67169.67,60,0,1119.49,16.68,Confiable,0,0.38587518254502773
37,5509.53,81467.52,12,4,6788.96,123.22,Riesgoso,1,0.2968532237952028
44,3531.62,97379.4,12,1,8114.95,229.78,Confiable,1,0.15030522343659583
32,3262.52,63608.76,24,1,2650.36,81.24,Confiable,0,0.13036697200124178
35,13091.35,10785.42,48,0,224.7,1.72,Confiable,0,0.8586080862909148
52,14827.58,54615.23,48,1,1137.82,7.67,Confiable,0,0.9872494474562985
37,3617.97,44151.29,24,0,1839.64,50.85,Confiable,0,0.15670309787525366
43,6620.67,52480.55,48,4,1093.34,16.51,Riesgoso,1,0.3791801977821196
55,3187.59,66295.94,36,1,1841.55,57.77,Confiable,0,0.12481523220172087
56,5708.03,77656.49,12,2,6471.37,113.37,Riesgoso,0,0.31156055530734617
31,2620.54,39696.87,36,3,1102.69,42.08,Riesgoso,1,0.08280116502811434
49,11446.86,69829.29,48,3,1454.78,12.71,Riesgoso,0,0.7367639573316974
29,9874.74,45594.95,12,3,3799.58,38.48,Riesgoso,1,0.620281891755522
63,6369.94,24502.08,36,0,680.61,10.68,Confiable,0,0.3606030228197029
52,2604.26,95615.93,60,3,1593.6,61.19,Riesgoso,0,0.08159494156706804
52,9642.19,92556.37,12,4,7713.03,79.99,Riesgoso,1,0.6030517157195071
31,3755.65,83554.25,48,4,1740.71,46.35,Riesgoso,1,0.16690413264901638
56,7001.41,37325.92,24,4,1555.25,22.21,Riesgoso,1,0.40739011919236373
37,12593.0,90108.18,48,1,1877.25,14.91,Confiable,1,0.8216841635751634
23,10648.09,24480.01,12,4,2040.0,19.16,Riesgoso,1,0.6775812107727314
52,7537.0,36344.65,60,1,605.74,8.04,Confiable,0,0.44707324102908347
57,14091.13,64358.96,24,2,2681.62,19.03,Riesgoso,0,0.9326841361609938
44,4967.07,60629.14,48,2,1263.11,25.43,Riesgoso,0,0.25666108751269756
21,6607.19,27637.46,24,3,1151.56,17.43,Riesgoso,0,0.37818143290159717
33,8418.31,70688.51,24,0,2945.35,34.99,Confiable,0,0.5123715701724944
28,14513.03,89587.08,48,2,1866.4,12.86,Riesgoso,0,0.9639436987049399
56,5514.91,90042.69,12,3,7503.56,136.06,Riesgoso,1,0.2972518406392095
22,10242.72,84944.52,36,2,2359.57,23.04,Riesgoso,0,0.6475463947773784
55,14146.21,7444.21,36,1,206.78,1.46,Confiable,0,0.9367651428093003
46,3729.36,53503.6,12,3,4458.63,119.55,Riesgoso,1,0.16495624476259702
56,2857.16,23576.7,36,3,654.91,22.92,Riesgoso,1,0.10033289692939072
28,5362.53,10145.99,12,3,845.5,15.77,Riesgoso,0,0.2859616483176961
60,10452.83,13212.57,48,0,275.26,2.63,Confiable,0,0.6631139384751943
47,3277.82,40735.13,48,3,848.65,25.89,Riesgoso,1,0.13150058495910474
52,13280.73,24871.03,48,0,518.15,3.9,Confiable,0,0.8726396955693515
43,7836.76,64757.32,48,1,1349.11,17.22,Confiable,0,0.46928316392117464
53,10456.1,70833.85,60,4,1180.56,11.29,Riesgoso,1,0.6633562204603062
54,7749.07,86038.57,36,1,2389.96,30.84,Confiable,0,0.46278600573326606
39,5360.99,23899.69,12,1,1991.64,37.15,Confiable,0,0.28584754609840796
26,5686.39,64574.03,36,2,1793.72,31.54,Riesgoso,0,0.3099571968492969
58,5460.63,6378.49,12,1,531.54,9.73,Confiable,0,0.29323010787105264
46,6879.77,8215.44,36,2,228.21,3.32,Riesgoso,0,0.3983775257156025
41,5216.07,88996.21,12,4,7416.35,142.18,Riesgoso,1,0.2751100827092905
53,11017.79,75202.55,48,4,1566.72,14.22,Riesgoso,1,0.7049731526369097
27,1979.02,18089.81,48,2,376.87,19.04,Riesgoso,1,0.03526944053607297
26,11845.54,99348.73,12,4,8279.06,69.89,Riesgoso,1,0.7663030955042985
46,10664.57,91462.71,12,1,7621.89,71.47,Confiable,0,0.6788022527038151
54,14573.0,88991.98,24,3,3708.0,25.44,Riesgoso,1,0.9683870169456614
64,12275.2,28112.02,12,0,2342.67,19.08,Confiable,0,0.7981376146856966
56,6306.18,15472.23,24,3,644.68,10.22,Riesgoso,1,0.3558788945717722
54,6414.45,67620.66,48,1,1408.76,21.96,Confiable,0,0.36390087332653165
38,10720.37,59755.16,36,2,1659.87,15.48,Riesgoso,1,0.6829366058442564
61,12148.13,66343.45,12,2,5528.62,45.51,Riesgoso,0,0.7887226997474192
35,6963.99,72779.65,24,2,3032.49,43.55,Riesgoso,1,0.4046175834483617
21,5148.03,24134.29,24,1,1005.6,19.53,Confiable,0,0.2700688392025588
52,3810.8,6756.17,36,4,187.67,4.92,Riesgoso,1,0.1709903257618361
49,9473.09,64693.9,60,0,1078.23,11.38,Confiable,0,0.590522699302865
49,5916.12,33550.13,24,2,1397.92,23.63,Riesgoso,0,0.326978432457784
47,8589.58,43083.21,60,4,718.05,8.36,Riesgoso,1,0.5250613669890425
62,3788.28,65791.32,48,0,1370.65,36.18,Confiable,0,0.16932176603562213
58,10299.1,92710.08,24,0,3862.92,37.51,Confiable,0,0.6517237214809283
37,8654.82,97274.61,60,2,1621.24,18.73,Riesgoso,0,0.5298951519152502
51,6261.16,42738.3,12,4,3561.52,56.88,Riesgoso,1,0.352543256966348
42,13572.92,35633.2,36,0,989.81,7.29,Confiable,0,0.8942887393705262
29,3221.75,6233.79,36,4,173.16,5.37,Riesgoso,1,0.1273462268841129
51,5184.03,20084.59,36,1,557.91,10.76,Confiable,0,0.27273616380929516
40,2327.8,89139.83,36,4,2476.11,106.37,Riesgoso,1,0.06111137043433678
35,12683.23,51614.19,24,0,2150.59,16.96,Confiable,0,0.8283695163325472
32,2768.2,48062.3,48,2,1001.3,36.17,Riesgoso,1,0.0937416414567445
62,14121.7,88408.29,60,2,1473.47,10.43,Riesgoso,0,0.9349491393062141
22,8306.4,30228.83,60,2,503.81,6.07,Riesgoso,0,0.5040798952630537
32,8432.03,95643.73,12,3,7970.31,94.52,Riesgoso,1,0.5133881172170618
44,5885.92,69835.27,24,0,2909.8,49.44,Confiable,0,0.324740843482133
37,4135.13,94161.06,36,3,2615.58,63.25,Riesgoso,0,0.19502069769802477
46,4485.55,64083.9,48,1,1335.08,29.76,Confiable,0,0.22098413905059547
30,2210.61,71374.64,12,4,5947.89,269.06,Riesgoso,1,0.05242848791590816
37,8208.52,28070.26,60,3,467.84,5.7,Riesgoso,1,0.49682773602673846
36,3894.61,6872.56,12,4,572.71,14.71,Riesgoso,1,0.17720000563101862
50,13831.86,93096.93,48,0,1939.52,14.02,Confiable,0,0.9134742125279791
45,6163.99,6217.38,12,4,518.12,8.41,Riesgoso,1,0.3453437032986655
44,13931.95,85346.38,36,2,2370.73,17.02,Riesgoso,0,0.920890115858208
59,4451.72,50244.96,24,2,2093.54,47.03,Riesgoso,1,0.2184775948437652
48,3116.06,90161.03,60,3,1502.68,48.22,Riesgoso,1,0.11951540639283616
50,9018.66,27785.31,48,1,578.86,6.42,Confiable,0,0.556852912607332
39,14327.72,32398.19,12,0,2699.85,18.84,Confiable,0,0.9502136452917646
39,3173.81,6058.81,12,3,504.9,15.91,Riesgoso,1,0.12379423961614235
51,12489.27,8928.42,36,3,248.01,1.99,Riesgoso,1,0.8139985640902534
55,4327.96,10489.09,48,1,218.52,5.05,Confiable,0,0.20930792558460717
22,5498.6,32971.39,60,2,549.52,9.99,Riesgoso,0,0.29604339440765765
28,10707.55,37144.35,48,4,773.84,7.23,Riesgoso,1,0.6819867419148574
46,1629.1,94321.03,36,0,2620.03,160.83,Confiable,1,0.009343045358595854
50,3680.03,37328.01,48,4,777.67,21.13,Riesgoso,0,0.16130126912786638
34,1843.63,15311.46,12,2,1275.96,69.21,Riesgoso,1,0.025238077244238773
24,12738.95,42783.12,12,1,3565.26,27.99,Confiable,0,0.8324979420849736
46,11655.05,98452.39,12,0,8204.37,70.39,Confiable,0,0.7521892437171539
39,8676.62,35729.73,24,2,1488.74,17.16,Riesgoso,0,0.5315103651493295
52,10031.92,45284.43,48,3,943.43,9.4,Riesgoso,1,0.6319277273579335
42,5632.15,9549.79,60,3,159.16,2.83,Riesgoso,1,0.30593842777514746
37,4839.0,89666.93,60,4,1494.45,30.88,Riesgoso,1,0.2471720802242331
40,6176.54,93962.44,36,1,2610.07,42.26,Confiable,0,0.34627356229351386
26,11598.25,65012.39,36,1,1805.9,15.57,Confiable,0,0.7479807982265255
64,5387.93,92101.41,60,1,1535.02,28.49,Confiable,0,0.287843594012449
56,14056.68,15484.01,12,1,1290.33,9.18,Confiable,0,0.9301316546970475
47,8587.19,86237.9,36,1,2395.5,27.9,Confiable,0,0.5248842862720953
22,10645.28,10383.54,60,3,173.06,1.63,Riesgoso,1,0.6773730112687056
45,14013.69,99210.5,36,1,2755.85,19.67,Confiable,0,0.9269464245625032
63,5741.49,93219.94,60,0,1553.67,27.06,Confiable,0,0.3140396853446072
50,10980.48,56282.27,24,0,2345.09,21.36,Confiable,0,0.7022087670514282
42,14425.66,66939.02,12,3,5578.25,38.67,Riesgoso,1,0.9574702500690911
36,8607.89,63216.98,60,4,1053.62,12.24,Riesgoso,1,0.5264179979209687
39,10087.99,81068.46,36,2,2251.9,22.32,Riesgoso,0,0.6360820854329253
23,11742.09,6557.04,12,2,546.42,4.65,Riesgoso,0,0.7586382418774409
35,2356.65,22796.76,60,0,379.95,16.12,Confiable,0,0.0632489347372352
64,11439.8,55547.65,12,0,4628.97,40.46,Confiable,0,0.7362408653393763
38,5565.35,74317.3,12,2,6193.11,111.28,Riesgoso,1,0.30098905878264787
33,2179.35,73047.56,60,4,1217.46,55.86,Riesgoso,1,0.05011236104905876
32,8904.73,93378.51,36,2,2593.85,29.13,Riesgoso,0,0.5484115711505134
52,1623.79,37154.4,48,3,774.05,47.67,Riesgoso,1,0.00894961497910225
52,10784.52,16226.67,24,1,676.11,6.27,Confiable,0,0.6876896301087602
39,5556.18,6909.05,36,4,191.92,3.45,Riesgoso,0,0.300309631931432
42,11101.22,31947.05,60,0,532.45,4.8,Confiable,0,0.7111546774130211
49,2494.35,27750.01,48,3,578.13,23.18,Riesgoso,1,0.07345145135800163
36,8282.76,48465.69,12,2,4038.81,48.76,Riesgoso,0,0.5023283521046302
61,2094.75,49604.75,12,0,4133.73,197.34,Confiable,1,0.043844148223228394
47,10237.91,49582.85,60,3,826.38,8.07,Riesgoso,0,0.6471900105729783
58,9924.94,18218.22,48,3,379.55,3.82,Riesgoso,0,0.6240013277349153
59,1951.62,56208.38,24,3,2342.02,120.0,Riesgoso,1,0.03323931014094587
57,11911.62,72316.93,60,2,1205.28,10.12,Riesgoso,0,0.7711991180046635
52,8383.79,51771.98,12,2,4314.33,51.46,Riesgoso,0,0.5098139022440351
37,9117.0,65290.55,60,1,1088.18,11.94,Confiable,0,0.5641391543247334
22,11374.35,46732.15,36,4,1298.12,11.41,Riesgoso,1,0.7313915210196293
54,9644.89,91519.06,60,2,1525.32,15.81,Riesgoso,0,0.6032517650650123
23,9732.4,12937.54,24,3,539.06,5.54,Riesgoso,1,0.6097355866298871
53,6646.8,37598.5,36,1,1044.4,15.71,Confiable,0,0.38111623089250907
40,6468.31,62203.57,60,3,1036.73,16.03,Riesgoso,1,0.36789148730760995
22,9236.83,66124.63,60,1,1102.08,11.93,Confiable,0,0.573017640647656
59,5847.6,21234.64,24,1,884.78,15.13,Confiable,0,0.32190162462296257
33,7586.15,53838.65,36,1,1495.52,19.71,Confiable,0,0.4507148800407804
34,4360.31,87316.09,24,0,3638.17,83.44,Confiable,0,0.21170481311316053
56,10226.13,81056.26,12,3,6754.69,66.05,Riesgoso,1,0.646317202687774
33,12978.63,88099.31,36,0,2447.2,18.86,Confiable,0,0.8502563965778225
36,11584.09,82664.49,12,3,6888.71,59.47,Riesgoso,1,0.7469316505478759
60,5874.07,72677.82,24,0,3028.24,51.55,Confiable,0,0.3238628491324156
63,10899.6,15348.74,48,4,319.77,2.93,Riesgoso,0,0.696216177768294
27,7253.63,56104.37,12,0,4675.36,64.46,Confiable,0,0.42607769175655924
22,14710.48,78470.41,48,4,1634.8,11.11,Riesgoso,1,0.9785732332493866
37,2142.04,27625.13,48,4,575.52,26.87,Riesgoso,1,0.04734797546357731
61,5399.06,43250.91,48,2,901.06,16.69,Riesgoso,0,0.28866824187003165
61,11382.03,17561.49,60,1,292.69,2.57,Confiable,0,0.7319605502690664
41,13546.35,63623.67,12,4,5301.97,39.14,Riesgoso,1,0.8923201056260545
41,11692.76,92660.51,24,2,3860.85,33.02,Riesgoso,1,0.7549832662427103
32,12116.47,85633.24,36,3,2378.7,19.63,Riesgoso,1,0.7863769359404948
35,12074.52,34282.24,60,0,571.37,4.73,Confiable,0,0.7832687618501453
30,9634.18,27558.78,36,0,765.52,7.95,Confiable,0,0.6024582359945083
38,7610.91,33433.73,12,2,2786.14,36.61,Riesgoso,0,0.4525494066314135
32,11136.95,85898.93,36,2,2386.08,21.42,Riesgoso,0,0.713801997085207
58,13689.46,36263.4,48,3,755.49,5.52,Riesgoso,0,0.9029234618613331
48,2070.89,13084.97,24,4,545.21,26.33,Riesgoso,1,0.0420763047477637
30,4444.64,31365.44,24,2,1306.89,29.4,Riesgoso,1,0.2179530210044404
21,11176.99,98716.39,60,0,1645.27,14.72,Confiable,0,0.7167686547866993
27,8590.29,77031.97,48,4,1604.83,18.68,Riesgoso,1,0.5251139725576754
31,14113.6,7614.11,36,2,211.5,1.5,Riesgoso,0,0.9343489912696984
23,10368.67,81289.05,36,3,2258.03,21.78,Riesgoso,1,0.6568783262834462
38,8526.82,95291.16,24,1,3970.46,46.56,Confiable,0,0.5204113310912988
26,8892.84,9173.29,48,0,191.11,2.15,Confiable,0,0.5475306131067885
58,1712.52,69159.66,24,2,2881.65,168.27,Riesgoso,1,0.01552382921120543
26,1580.29,34819.01,36,2,967.19,61.2,Riesgoso,1,0.00572659774596252
32,12763.64,93660.97,36,1,2601.69,20.38,Confiable,0,0.8343272822110935
43,10162.37,25454.45,12,4,2121.2,20.87,Riesgoso,1,0.6415930744398434
36,13550.79,79746.78,60,4,1329.11,9.81,Riesgoso,1,0.8926490756608852
44,3211.7,18819.38,48,0,392.07,12.21,Confiable,0,0.12660159876473231
21,5288.92,54417.32,36,2,1511.59,28.58,Riesgoso,0,0.2805077104204222
